id,key,value,type
4478346292,street,Dmart road / nikol naroda road,addr
4478346292,street,Dmart road / nikol naroda road,addr
4478346292,street,Dmart road / nikol naroda road,addr
4478346292,street,Dmart road / nikol naroda road,addr
4479056694,hi,ऑटो वर्ल्ड(दास्तान) सर्कल,name
4479056694,hi,ऑटो वर्ल्ड(दास्तान) सर्कल,name
4479056694,hi,ऑटो वर्ल्ड(दास्तान) सर्कल,name
4479072093,street,Kotar pur-airport road,addr
4479072093,street,Kotar pur-airport road,addr
4479072093,street,Kotar pur-airport road,addr
4479072093,street,Kotar pur-airport road,addr
4480996895,hi,D मार्ट,name
4480996895,hi,D मार्ट,name
4480996895,hi,D मार्ट,name
4480996895,hi,D मार्ट,name
4480996896,en,Relince Digital,name
4480996896,en,Relince Digital,name
4480996896,en,Relince Digital,name
4481079389,en,Arved transcube Plaza,name
4481079389,en,Arved transcube Plaza,name
4481079389,en,Arved transcube Plaza,name
4481510492,hi,हसपुरा बस स्टॉप,name
4481510492,hi,हसपुरा बस स्टॉप,name
4481510492,hi,हसपुरा बस स्टॉप,name
4481510492,hi,हसपुरा बस स्टॉप,name
4481510493,operator,Toilet nr.thaltej,regular
4481510493,operator,Toilet nr.thaltej,regular
4481510796,hi,हंसपुरा पुलिस स्टेशन,name
4481510796,hi,हंसपुरा पुलिस स्टेशन,name
4481510796,hi,हंसपुरा पुलिस स्टेशन,name
4481510796,hi,हंसपुरा पुलिस स्टेशन,name
4481510797,en,Galaxy 88 Residency,name
4481510797,en,Galaxy 88 Residency,name
4481510797,en,Galaxy 88 Residency,name
4481532989,hi,ऐ.फ.सी रेस्टोरेंट,name
4481532989,hi,ऐ.फ.सी रेस्टोरेंट,name
4481532989,hi,ऐ.फ.सी रेस्टोरेंट,name
4481532989,hi,ऐ.फ.सी रेस्टोरेंट,name
4481536389,en,Nava Naroda,name
4481536389,en,Nava Naroda,name
4481536389,en,Nava Naroda,name
4482267099,en,National Handloom,name
4482267099,en,National Handloom,name
4482267099,en,National Handloom,name
4482322590,operator,Gurudwara,regular
4482322590,operator,Gurudwara,regular
4482323991,en,cng,name
4482323991,en,cng,name
4482323991,en,cng,name
4483242065,amenity,fuel,regular
4483242065,amenity,fuel,regular
4483322360,street,132 Feet Ring Road,addr
4483322360,street,132 Feet Ring Road,addr
4483322360,street,132 Feet Ring Road,addr
4483322360,street,132 Feet Ring Road,addr
4483322360,street,132 Feet Ring Road,addr
4483403089,place,village,regular
4483403089,place,village,regular
4483404102,amenity,restaurant,regular
4483404102,amenity,restaurant,regular
4483424406,name,Pan Parlor,regular
4483440389,en,Vejalpur Crossing,name
4483440389,en,Vejalpur Crossing,name
4483471999,name,Sahpur Chakla,regular
4483474713,street,Kasturba Gandhi Road,addr
4483474713,street,Kasturba Gandhi Road,addr
4483474713,street,Kasturba Gandhi Road,addr
4483496958,postcode,380009,addr
4483496958,postcode,380009,addr
4483496958,postcode,380009,addr
4483496958,postcode,380009,addr
4483496958,postcode,380009,addr
4483503357,shop,shoes,regular
4483503357,shop,shoes,regular
4483635589,man_made,works,regular
4483635589,man_made,works,regular
4483636982,place,village,regular
4483636982,place,village,regular
4483645433,amenity,bus_station,regular
4483645433,amenity,bus_station,regular
4484992694,hi,जीवराज पार्क,name
4484992694,hi,जीवराज पार्क,name
4484992694,hi,जीवराज पार्क,name
4484992694,hi,जीवराज पार्क,name
4485322995,en,indraprasth apartment,name
4485322995,en,indraprasth apartment,name
4485322995,en,indraprasth apartment,name
4485323001,en,Heritage sky,name
4485323001,en,Heritage sky,name
4485323001,en,Heritage sky,name
4485323004,en,Ashirvad appartment,name
4485323004,en,Ashirvad appartment,name
4485323004,en,Ashirvad appartment,name
4485325697,en,Hans residency,name
4485325697,en,Hans residency,name
4485325697,en,Hans residency,name
4485325698,en,Surdhara 3,name
4485325698,en,Surdhara 3,name
4485325698,en,Surdhara 3,name
4485325699,en,Earth bungalows,name
4485325699,en,Earth bungalows,name
4485325699,en,Earth bungalows,name
4485337390,hi,आनंद नगर,name
4485337390,hi,आनंद नगर,name
4485337390,hi,आनंद नगर,name
4485337390,hi,आनंद नगर,name
4485337890,street,100 Feet Road,addr
4485337890,street,100 Feet Road,addr
4485337890,street,100 Feet Road,addr
4485337890,street,100 Feet Road,addr
4485337890,street,100 Feet Road,addr
4485340690,street,100 Feet Road,addr
4485340690,street,100 Feet Road,addr
4485340690,street,100 Feet Road,addr
4485340690,street,100 Feet Road,addr
4485340690,street,100 Feet Road,addr
4485345489,hi,वेजलपुर,name
4485345489,hi,वेजलपुर,name
4485345489,hi,वेजलपुर,name
4485345489,hi,वेजलपुर,name
4485350190,en,shyam sundar bunglows,name
4485350190,en,shyam sundar bunglows,name
4485350190,en,shyam sundar bunglows,name
4485352190,en,Maruti Suzuki NEXA,name
4485352190,en,Maruti Suzuki NEXA,name
4485352190,en,Maruti Suzuki NEXA,name
4485354292,en,Krishna dham  appartment,name
4485354292,en,Krishna dham  appartment,name
4485354292,en,Krishna dham  appartment,name
4485382190,en,vraj dham enclave,name
4485382190,en,vraj dham enclave,name
4485382190,en,vraj dham enclave,name
4485383290,hi,मकरबा,name
4485383290,hi,मकरबा,name
4485383290,hi,मकरबा,name
4485383290,hi,मकरबा,name
4485384992,en,Sarswati vidhya mandir,name
4485384992,en,Sarswati vidhya mandir,name
4485384992,en,Sarswati vidhya mandir,name
4485384993,tourism,attraction,regular
4485384993,tourism,attraction,regular
4485384993,tourism,attraction,regular
4485395390,en,Memnagar,name
4485395390,en,Memnagar,name
4485395390,en,Memnagar,name
4485407989,en,Iscon ST bus stop,name
4485407989,en,Iscon ST bus stop,name
4485407989,en,Iscon ST bus stop,name
4485408889,en,Kisan dham appartment,name
4485408889,en,Kisan dham appartment,name
4485408889,en,Kisan dham appartment,name
4485408890,en,Royal Orchid,name
4485408890,en,Royal Orchid,name
4485408890,en,Royal Orchid,name
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485408891,wikidata,Q2003797,brand
4485416789,tourism,hotel,regular
4485416789,tourism,hotel,regular
4485416789,tourism,hotel,regular
4485418391,en,Akhbar nagar,name
4485418391,en,Akhbar nagar,name
4485418391,en,Akhbar nagar,name
4485418689,street,Satya Marg,addr
4485418689,street,Satya Marg,addr
4485418689,street,Satya Marg,addr
4485418689,street,Satya Marg,addr
4486247793,en,Iscon cross road BRTS,name
4486247793,en,Iscon cross road BRTS,name
4486247793,en,Iscon cross road BRTS,name
4486247794,en,Ambli,name
4486247794,en,Ambli,name
4486247794,en,Ambli,name
4486247796,en,Half ticket,name
4486247796,en,Half ticket,name
4486247796,en,Half ticket,name
4486247797,en,Ranna Park,name
4486247797,en,Ranna Park,name
4486247797,en,Ranna Park,name
4486247798,en,Gulbai tekra,name
4486247798,en,Gulbai tekra,name
4486247798,en,Gulbai tekra,name
4486247799,street,Panjarapole Cross Roads,addr
4486247799,street,Panjarapole Cross Roads,addr
4486247799,street,Panjarapole Cross Roads,addr
4486247799,street,Panjarapole Cross Roads,addr
4486247800,en,Muthiya Gam,name
4486247800,en,Muthiya Gam,name
4486247800,en,Muthiya Gam,name
4486254292,tourism,hostel,regular
4486254292,tourism,hostel,regular
4486254292,tourism,hostel,regular
4486254292,tourism,hostel,regular
4486254293,hi,Samarpan Paltry Plots,name
4486254293,hi,Samarpan Paltry Plots,name
4486254293,hi,Samarpan Paltry Plots,name
4486254293,hi,Samarpan Paltry Plots,name
4486254294,en,Ramdev nagar,name
4486254294,en,Ramdev nagar,name
4486254294,en,Ramdev nagar,name
4486254295,en,Nirnay Nagar,name
4486254295,en,Nirnay Nagar,name
4486254295,en,Nirnay Nagar,name
4486254296,en,Usmanpura,name
4486254296,en,Usmanpura,name
4486254296,en,Usmanpura,name
4486254297,street,Dr. Vikram Sarabhai Road,addr
4486254297,street,Dr. Vikram Sarabhai Road,addr
4486254297,street,Dr. Vikram Sarabhai Road,addr
4486254297,street,Dr. Vikram Sarabhai Road,addr
4486255492,hi,सत्याग्रह छावनी,name
4486255492,hi,सत्याग्रह छावनी,name
4486255492,hi,सत्याग्रह छावनी,name
4486255492,hi,सत्याग्रह छावनी,name
4486255590,en,Palak crystal,name
4486255590,en,Palak crystal,name
4486255590,en,Palak crystal,name
4486255592,street,Surendra Mangaldas Road,addr
4486255592,street,Surendra Mangaldas Road,addr
4486255592,street,Surendra Mangaldas Road,addr
4486255592,street,Surendra Mangaldas Road,addr
4486255692,en,Madhupura,name
4486255692,en,Madhupura,name
4486255692,en,Madhupura,name
4486255693,en,Pratapnagar,name
4486255693,en,Pratapnagar,name
4486255693,en,Pratapnagar,name
4486302412,noexit,yes,regular
4486302412,noexit,yes,regular
4486353734,place,suburb,regular
4486353734,place,suburb,regular
4486356038,street,Mandir orad,addr
4486356038,street,Mandir orad,addr
4486356038,street,Mandir orad,addr
4486356038,street,Mandir orad,addr
4486356038,street,Mandir orad,addr
4486356269,place,village,regular
4486356269,place,village,regular
4486373609,amenity,college,regular
4486373609,amenity,college,regular
4486373635,amenity,school,regular
4486373635,amenity,school,regular
4486388479,place,suburb,regular
4486388479,place,suburb,regular
4486389279,local_ref,BUS TERMINUS,regular
4486389279,local_ref,BUS TERMINUS,regular
4486389279,local_ref,BUS TERMINUS,regular
4486395734,place,suburb,regular
4486395734,place,suburb,regular
4486398588,wikipedia,en:Sabarmati Junction railway station,regular
4486398588,wikipedia,en:Sabarmati Junction railway station,regular
4486398588,wikipedia,en:Sabarmati Junction railway station,regular
4486398588,wikipedia,en:Sabarmati Junction railway station,regular
4486401683,place,suburb,regular
4486401683,place,suburb,regular
4486450276,place,suburb,regular
4486450276,place,suburb,regular
4486451843,place,suburb,regular
4486451843,place,suburb,regular
4486509289,place,suburb,regular
4486509289,place,suburb,regular
4486513046,wikipedia,en:Manek Chowk (Ahmedabad),regular
4486513046,wikipedia,en:Manek Chowk (Ahmedabad),regular
4486513046,wikipedia,en:Manek Chowk (Ahmedabad),regular
4486513046,wikipedia,en:Manek Chowk (Ahmedabad),regular
4486515168,amenity,place_of_worship,regular
4486515168,amenity,place_of_worship,regular
4486542598,tourism,attraction,regular
4486542598,tourism,attraction,regular
4486558589,place,suburb,regular
4486558589,place,suburb,regular
4486562250,place,suburb,regular
4486562250,place,suburb,regular
4486573997,place,suburb,regular
4486573997,place,suburb,regular
4486582190,place,suburb,regular
4486582190,place,suburb,regular
4486621110,place,suburb,regular
4486621110,place,suburb,regular
4486635088,place,suburb,regular
4486635088,place,suburb,regular
4486664495,street,Bopal - Sanand Bypass Road,addr
4486664495,street,Bopal - Sanand Bypass Road,addr
4486664495,street,Bopal - Sanand Bypass Road,addr
4486664495,street,Bopal - Sanand Bypass Road,addr
4486664495,street,Bopal - Sanand Bypass Road,addr
4486665677,place,village,regular
4486665677,place,village,regular
4486672195,place,village,regular
4486672195,place,village,regular
4486679705,place,suburb,regular
4486679705,place,suburb,regular
4486679706,place,suburb,regular
4486679706,place,suburb,regular
4486679707,place,suburb,regular
4486679707,place,suburb,regular
4486700549,amenity,university,regular
4486700549,amenity,university,regular
4486711960,place,suburb,regular
4486711960,place,suburb,regular
4486723723,place,suburb,regular
4486723723,place,suburb,regular
4486779303,place,suburb,regular
4486779303,place,suburb,regular
4486781257,place,suburb,regular
4486781257,place,suburb,regular
4486797825,place,suburb,regular
4486797825,place,suburb,regular
4486802743,postcode,3,addr
4486802743,postcode,3,addr
4486802743,postcode,3,addr
4486802743,postcode,3,addr
4486802743,postcode,3,addr
4486815737,place,suburb,regular
4486815737,place,suburb,regular
4486815738,place,suburb,regular
4486815738,place,suburb,regular
4486815739,place,suburb,regular
4486815739,place,suburb,regular
4486828735,place,suburb,regular
4486828735,place,suburb,regular
4486833131,place,suburb,regular
4486833131,place,suburb,regular
4486834935,place,suburb,regular
4486834935,place,suburb,regular
4486851843,place,suburb,regular
4486851843,place,suburb,regular
4486854977,place,suburb,regular
4486854977,place,suburb,regular
4486857480,place,suburb,regular
4486857480,place,suburb,regular
4486859524,place,suburb,regular
4486859524,place,suburb,regular
4486861229,place,suburb,regular
4486861229,place,suburb,regular
4486861230,religion,muslim,regular
4486861230,religion,muslim,regular
4486861230,religion,muslim,regular
4487896891,street,Vatwa Road,addr
4487896891,street,Vatwa Road,addr
4487896891,street,Vatwa Road,addr
4487896891,street,Vatwa Road,addr
4487896892,en,Shilaj,name
4487896892,en,Shilaj,name
4487896892,en,Shilaj,name
4487897592,tourism,attraction,regular
4487897592,tourism,attraction,regular
4487897592,tourism,attraction,regular
4487915089,en,DaniLimda,name
4487915089,en,DaniLimda,name
4487915089,en,DaniLimda,name
4487915090,street,Vijubhai Dave Marg,addr
4487915090,street,Vijubhai Dave Marg,addr
4487915090,street,Vijubhai Dave Marg,addr
4487915090,street,Vijubhai Dave Marg,addr
4487915091,man_made,works,regular
4487915091,man_made,works,regular
4487915091,man_made,works,regular
4487915092,en,Ashapur village,name
4487915092,en,Ashapur village,name
4487915092,en,Ashapur village,name
4487915093,city,Ahmedabad,addr
4487915093,city,Ahmedabad,addr
4487915093,city,Ahmedabad,addr
4487915093,city,Ahmedabad,addr
4487915095,en,Chharodi,name
4487915095,en,Chharodi,name
4487915095,en,Chharodi,name
4487915096,en,New Ranip,name
4487915096,en,New Ranip,name
4487915096,en,New Ranip,name
4487915189,street,Lala Lajpat Rai Marg,addr
4487915189,street,Lala Lajpat Rai Marg,addr
4487915189,street,Lala Lajpat Rai Marg,addr
4487915189,street,Lala Lajpat Rai Marg,addr
4487915190,street,NH8A,addr
4487915190,street,NH8A,addr
4487915190,street,NH8A,addr
4487915190,street,NH8A,addr
4487915190,street,NH8A,addr
4487915191,tourism,attraction,regular
4487915191,tourism,attraction,regular
4487915191,tourism,attraction,regular
4487915289,street,Sardar Patel Ring Road,addr
4487915289,street,Sardar Patel Ring Road,addr
4487915289,street,Sardar Patel Ring Road,addr
4487915289,street,Sardar Patel Ring Road,addr
4487915290,en,Ghatlodiya,name
4487915290,en,Ghatlodiya,name
4487915290,en,Ghatlodiya,name
4487915389,en,Sherkotda,name
4487915389,en,Sherkotda,name
4487915389,en,Sherkotda,name
4487915390,en,Sarangpur,name
4487915390,en,Sarangpur,name
4487915390,en,Sarangpur,name
4487915489,street,Narmada Residency road,addr
4487915489,street,Narmada Residency road,addr
4487915489,street,Narmada Residency road,addr
4487915489,street,Narmada Residency road,addr
4487915490,street,Gota Road,addr
4487915490,street,Gota Road,addr
4487915490,street,Gota Road,addr
4487915490,street,Gota Road,addr
4487915789,street,Gota Road,addr
4487915789,street,Gota Road,addr
4487915789,street,Gota Road,addr
4487915789,street,Gota Road,addr
4487963613,street,Vijubhai Dave Marg,addr
4487963613,street,Vijubhai Dave Marg,addr
4487963613,street,Vijubhai Dave Marg,addr
4487963613,street,Vijubhai Dave Marg,addr
4488009674,place,suburb,regular
4488009674,place,suburb,regular
4488010406,place,suburb,regular
4488010406,place,suburb,regular
4488013675,amenity,post_office,regular
4488013675,amenity,post_office,regular
4488014610,amenity,hospital,regular
4488014610,amenity,hospital,regular
4488016247,street,ASarwa,addr
4488016247,street,ASarwa,addr
4488016247,street,ASarwa,addr
4488016247,street,ASarwa,addr
4488018491,amenity,hospital,regular
4488018491,amenity,hospital,regular
4488020552,amenity,hospital,regular
4488020552,amenity,hospital,regular
4488020553,amenity,college,regular
4488020553,amenity,college,regular
4488021754,amenity,college,regular
4488021754,amenity,college,regular
4488023191,place,suburb,regular
4488023191,place,suburb,regular
4488026579,amenity,toilets,regular
4488096936,amenity,place_of_worship,regular
4488096936,amenity,place_of_worship,regular
4488098031,amenity,place_of_worship,regular
4488098031,amenity,place_of_worship,regular
4488099093,city,Ahmedabad,addr
4488099093,city,Ahmedabad,addr
4488099093,city,Ahmedabad,addr
4488103325,amenity,cinema,regular
4488103325,amenity,cinema,regular
4488105940,street,bunglow area,addr
4488105940,street,bunglow area,addr
4488105940,street,bunglow area,addr
4488105940,street,bunglow area,addr
4488137621,shop,supermarket,regular
4488137621,shop,supermarket,regular
4488137627,street,Main bazar road road,addr
4488137627,street,Main bazar road road,addr
4488137627,street,Main bazar road road,addr
4488137627,street,Main bazar road road,addr
4488251086,place,suburb,regular
4488251086,place,suburb,regular
4488266994,place,village,regular
4488266994,place,village,regular
4488273578,place,village,regular
4488273578,place,village,regular
4488274664,place,village,regular
4488274664,place,village,regular
4488283174,place,village,regular
4488283174,place,village,regular
4488285392,street,SHIVAM  SQUAR,addr
4488285392,street,SHIVAM  SQUAR,addr
4488285392,street,SHIVAM  SQUAR,addr
4488285392,street,SHIVAM  SQUAR,addr
4488285392,street,SHIVAM  SQUAR,addr
4488303682,amenity,place_of_worship,regular
4488303682,amenity,place_of_worship,regular
4488354439,place,locality,regular
4488354439,place,locality,regular
4488409192,place,village,regular
4488409192,place,village,regular
4488543194,place,suburb,regular
4488543194,place,suburb,regular
4488549715,tourism,attraction,regular
4488549715,tourism,attraction,regular
4488549715,tourism,attraction,regular
4488561154,postcode,380043,addr
4488561154,postcode,380043,addr
4488561154,postcode,380043,addr
4488561154,postcode,380043,addr
4488561154,postcode,380043,addr
4488562822,place,locality,regular
4488562822,place,locality,regular
4488573958,place,locality,regular
4488573958,place,locality,regular
4488578189,shop,car,regular
4488578189,shop,car,regular
4488603442,place,suburb,regular
4488603442,place,suburb,regular
4488607993,place,suburb,regular
4488607993,place,suburb,regular
4488623598,place,locality,regular
4488623598,place,locality,regular
4488623662,place,locality,regular
4488623662,place,locality,regular
4488625363,place,suburb,regular
4488625363,place,suburb,regular
4488628641,place,locality,regular
4488628641,place,locality,regular
4488629290,name,Bhamariya kuva,regular
4488657845,place,suburb,regular
4488657845,place,suburb,regular
4488657846,place,locality,regular
4488657846,place,locality,regular
4488662297,place,locality,regular
4488662297,place,locality,regular
4488678985,place,locality,regular
4488678985,place,locality,regular
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489727578,housenumber,1001/1,addr
4489769397,postcode,380004,addr
4489769397,postcode,380004,addr
4489769397,postcode,380004,addr
4489769397,postcode,380004,addr
4489769397,postcode,380004,addr
4489834663,place,suburb,regular
4489834663,place,suburb,regular
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4492330390,housenumber,32,addr
4493969126,amenity,parking,regular
4503634038,information,office,regular
4503634038,information,office,regular
4503634038,information,office,regular
4505941266,junction,yes,regular
4505941266,junction,yes,regular
4505946923,name,Swastik Cross Road / Swastik X Road,regular
4505950160,name,Income tax circle,regular
4510519793,en,arbi,name
4510519793,en,arbi,name
4510519793,en,arbi,name
4510519793,en,arbi,name
4511490989,tourism,attraction,regular
4511490989,tourism,attraction,regular
4511490989,tourism,attraction,regular
4513190558,entrance,main_entrance,regular
4513190558,entrance,main_entrance,regular
4513190559,entrance,exit,regular
4513190559,entrance,exit,regular
4513700934,entrance,main,regular
4513700936,entrance,yes,regular
4513700955,entrance,entrance,regular
4513700955,entrance,entrance,regular
4513700956,entrance,exit,regular
4513776261,entrance,entrance,regular
4513776261,entrance,entrance,regular
4513776261,entrance,entrance,regular
4513776311,entrance,exit,regular
4513776311,entrance,exit,regular
4513776318,entrance,entrance,regular
4513776318,entrance,entrance,regular
4513776318,entrance,entrance,regular
4513776319,entrance,entrance,regular
4513776319,entrance,entrance,regular
4513776319,entrance,entrance,regular
4514531993,tourism,information,regular
4514531993,tourism,information,regular
4514531993,tourism,information,regular
4514533392,tourism,information,regular
4514533392,tourism,information,regular
4514533392,tourism,information,regular
4514853390,en,Vani IVF Center,name
4514853390,en,Vani IVF Center,name
4514853390,en,Vani IVF Center,name
4515049690,tourism,information,regular
4515049690,tourism,information,regular
4515049690,tourism,information,regular
4515083789,tourism,information,regular
4515083789,tourism,information,regular
4515083789,tourism,information,regular
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4518445195,housenumber,0 meldi estate,addr
4525895498,tourism,information,regular
4525895498,tourism,information,regular
4525895498,tourism,information,regular
4525895811,tourism,information,regular
4525895811,tourism,information,regular
4525895811,tourism,information,regular
4533964898,en,Raghunath Party Plot,name
4533964898,en,Raghunath Party Plot,name
4533964898,en,Raghunath Party Plot,name
4534001091,en,Nirma School,name
4534001091,en,Nirma School,name
4534001091,en,Nirma School,name
4534001092,en,GCS Medical college,name
4534001092,en,GCS Medical college,name
4534001092,en,GCS Medical college,name
4534049990,en,Cooking Culture,name
4534049990,en,Cooking Culture,name
4534049990,en,Cooking Culture,name
4540659873,street,Kh-0,addr
4540659873,street,Kh-0,addr
4540659873,street,Kh-0,addr
4540673340,place,suburb,regular
4540673340,place,suburb,regular
4540673932,place,suburb,regular
4540673932,place,suburb,regular
4540673942,place,suburb,regular
4540673942,place,suburb,regular
4541103918,man_made,tower,regular
4544644890,man_made,works,regular
4544644890,man_made,works,regular
4544644890,man_made,works,regular
4547563289,amenity,hospital,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550378192,opening_hours,24/7,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4550440794,opening_hours,Mo-Fr 10:00-18:00,regular
4553416059,city,Nava naroda,addr
4553416059,city,Nava naroda,addr
4553416059,city,Nava naroda,addr
4554064794,street,Sardar Patel Ring Road,addr
4554064794,street,Sardar Patel Ring Road,addr
4554064794,street,Sardar Patel Ring Road,addr
4554064794,street,Sardar Patel Ring Road,addr
4554856096,street,Naroda Road,addr
4554856096,street,Naroda Road,addr
4554856096,street,Naroda Road,addr
4554856096,street,Naroda Road,addr
4554866693,street,Nikol-Naroda Road,addr
4554866693,street,Nikol-Naroda Road,addr
4554866693,street,Nikol-Naroda Road,addr
4554866693,street,Nikol-Naroda Road,addr
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4558050590,opening_hours,Mo-Fr 10:00-18:00,regular
4560338994,postcode,380051,addr
4560338994,postcode,380051,addr
4560338994,postcode,380051,addr
4560338994,postcode,380051,addr
4560338994,postcode,380051,addr
4569006738,highway,street_lamp,regular
4572530818,natural,tree,regular
4572530819,natural,tree,regular
4572530820,natural,tree,regular
4572530821,natural,tree,regular
4572530822,natural,tree,regular
4572530823,natural,tree,regular
4572530824,natural,tree,regular
4572530825,natural,tree,regular
4572530827,natural,tree,regular
4572530828,natural,tree,regular
4572530829,natural,tree,regular
4572530834,natural,tree,regular
4572530835,natural,tree,regular
4572530836,natural,tree,regular
4572530837,natural,tree,regular
4572530838,natural,tree,regular
4572530839,natural,tree,regular
4572530840,natural,tree,regular
4572530841,natural,tree,regular
4572530842,natural,tree,regular
4572530843,natural,tree,regular
4572530844,natural,tree,regular
4572530845,natural,tree,regular
4572530846,natural,tree,regular
4572530847,natural,tree,regular
4572530848,natural,tree,regular
4572530849,natural,tree,regular
4572530850,natural,tree,regular
4572530851,natural,tree,regular
4572530852,natural,tree,regular
4572530853,natural,tree,regular
4572530854,natural,tree,regular
4572530855,natural,tree,regular
4572530856,natural,tree,regular
4572530857,natural,tree,regular
4572530858,natural,tree,regular
4572530859,natural,tree,regular
4572530860,natural,tree,regular
4572530861,natural,tree,regular
4572530862,natural,tree,regular
4572530863,natural,tree,regular
4572530872,amenity,place_of_worship,regular
4572721089,amenity,school,regular
4572892513,postcode,382480,addr
4572892513,postcode,382480,addr
4572892513,postcode,382480,addr
4572892513,postcode,382480,addr
4572892513,postcode,382480,addr
4572892513,postcode,382480,addr
4572893586,postcode,382480,addr
4572893586,postcode,382480,addr
4572893586,postcode,382480,addr
4572893586,postcode,382480,addr
4572893586,postcode,382480,addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4575485689,housenumber,"C-1,54,",addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4578929190,housenumber,1300,addr
4585303031,en,Park,name
4585303031,en,Park,name
4585303031,en,Park,name
4585303035,historic,monument,regular
4585303035,historic,monument,regular
4585303035,historic,monument,regular
4585303036,en,Chandlodiya Temple,name
4585303036,en,Chandlodiya Temple,name
4585303036,en,Chandlodiya Temple,name
4585303198,en,TIRUPATI TEMPLE,name
4585303198,en,TIRUPATI TEMPLE,name
4585303198,en,TIRUPATI TEMPLE,name
4585303199,tourism,attraction,regular
4585303199,tourism,attraction,regular
4585303199,tourism,attraction,regular
4585303201,en,Chandlodiya Garden 1,name
4585303201,en,Chandlodiya Garden 1,name
4585303201,en,Chandlodiya Garden 1,name
4585303202,en,Chandlodiya Garden 2,name
4585303202,en,Chandlodiya Garden 2,name
4585303202,en,Chandlodiya Garden 2,name
4585303203,en,S G Hospital Chandlodiya,name
4585303203,en,S G Hospital Chandlodiya,name
4585303203,en,S G Hospital Chandlodiya,name
4585303324,en,Radha Madhav temple bhadaj,name
4585303324,en,Radha Madhav temple bhadaj,name
4585303324,en,Radha Madhav temple bhadaj,name
4585303563,man_made,water_tower,regular
4585303591,historic,memorial,regular
4585303591,historic,memorial,regular
4585303591,historic,memorial,regular
4585304001,en,Chandlodiya,name
4585304001,en,Chandlodiya,name
4585304001,en,Chandlodiya,name
4585304002,en,JUNA VADAJ,name
4585304002,en,JUNA VADAJ,name
4585304002,en,JUNA VADAJ,name
4585364197,en,HANDI HOTEL,name
4585364197,en,HANDI HOTEL,name
4585364197,en,HANDI HOTEL,name
4586176989,historic,monument,regular
4586176989,historic,monument,regular
4586176989,historic,monument,regular
4588982754,operator,pvt,regular
4588982754,operator,pvt,regular
4588982754,operator,pvt,regular
4588990189,en,Shree Sahjanand Travels,name
4588990189,en,Shree Sahjanand Travels,name
4588990189,en,Shree Sahjanand Travels,name
4590687293,highway,bus_stop,regular
4590687293,highway,bus_stop,regular
4593849590,housenumber,3,addr
4593849590,housenumber,3,addr
4593849590,housenumber,3,addr
4593849590,housenumber,3,addr
4593849590,housenumber,3,addr
